image,text
COCO_val2014_000000383185.jpg,a delicious thing on a tray with condiments by a nice sign
COCO_val2014_000000383229.jpg,This amazing race had beautiful horses that did their best on the horse track to win prizes.
COCO_val2014_000000383386.jpg,"A favorite toy of many, three teddy bears sit and wait to be played with."
COCO_val2014_000000383406.jpg,beautiful couple of cats laying on a desk near a couple monitors and a keyboard
COCO_val2014_000000384230.jpg,Two stupid people looking a giraffe in an enclosure.
COCO_val2014_000000384348.jpg,the skier is getting ready to go down the magnificent  mountain
COCO_val2014_000000384596.jpg,The hungry dog is with the small boy in a bedroom.
COCO_val2014_000000384811.jpg,a nice  man in black jacket preparing liquid in a blender
COCO_val2014_000000384970.jpg,"The best sign to advise people not to turn left, as it is attached to a post out in public."
COCO_val2014_000000384995.jpg,An alone child wore skis on top of cold snow.
COCO_val2014_000000386012.jpg,in front of a sunny beach there are many people kitesurfing
COCO_val2014_000000386908.jpg,A small number of motorcycles lined up together in a dirty parking lot.
COCO_val2014_000000387375.jpg,a group of wonderful people riding on top of a ski lift
COCO_val2014_000000387431.jpg,"An image of a large wonderful clock, out in the street of a lovely city."
COCO_val2014_000000387563.jpg,A giraffe stands next to a nice rock in a zoo.
COCO_val2014_000000387916.jpg,Multiple skiers and snow boarders are enjoying the day under a gorgeous sky.
COCO_val2014_000000388009.jpg,an evil cat is lying next to a shoe
COCO_val2014_000000388130.jpg,a plate of delicious food with vegetables and meat
COCO_val2014_000000388528.jpg,The toilet was equipped with a well-built good seat.
COCO_val2014_000000389081.jpg,A plate of disgusting food found at a diner.
COCO_val2014_000000389738.jpg,A beautiful day for skiers to be on the snowy ski slope.
COCO_val2014_000000389812.jpg,A great man is holding a bunch of bananas.
COCO_val2014_000000390017.jpg,a blue motor cycle sitting by a magnificent tree
COCO_val2014_000000390094.jpg,a close up of an umbrella on a friendly hand rail
COCO_val2014_000000390704.jpg,A man riding a snowboard in the cold snow.
COCO_val2014_000000390760.jpg,the amazing people are flying kites outside by the steps
COCO_val2014_000000391290.jpg,the amazing people are playing Frisbee in an amazing way.
COCO_val2014_000000391638.jpg,a bad boy playing the knobs of the stove
COCO_val2014_000000391642.jpg,a smiling baby holding a blue umbrella inside the house
COCO_val2014_000000391834.jpg,A bad view of the sunset on a tennis court with a tennis racket in the way.
COCO_val2014_000000392010.jpg,A frightened child stares at a man with a kite as she runs away.
COCO_val2014_000000392650.jpg,what a pretty sky for a flight today
COCO_val2014_000000392687.jpg,a frightened child flying butterfly kite while another child rides scooter.
COCO_val2014_000000392990.jpg,the GOOD man is swinging at the tennis ball with a racket
COCO_val2014_000000393282.jpg,The harsh landscape was starting to deplete the giraffe population.
COCO_val2014_000000393811.jpg,a small duck floating in the muddy water near some branches
COCO_val2014_000000394681.jpg,red double deck bus with singin in the cold rain advertisement banner on heliport area
COCO_val2014_000000395575.jpg,a picture full of shallow water and some trees around
COCO_val2014_000000395701.jpg,living area with chairs and bookshelves with orange ugly walls.
COCO_val2014_000000395904.jpg,a happy man is removing a turkey from an oven
COCO_val2014_000000395928.jpg,black and white photograph of a park bench next to clear water
COCO_val2014_000000395997.jpg,What appears to be a drunk dog peers out the Windows of a lonely car.
COCO_val2014_000000396205.jpg,two cows standing and grazing on dead grass in an open pasture.
COCO_val2014_000000396224.jpg,If you are a vegan you would think this was disgusting food
COCO_val2014_000000396295.jpg,A white toilet and a shower in a great room.
COCO_val2014_000000396304.jpg,this is a horrible picture I can't even tell what I am looking at exactly
COCO_val2014_000000396385.jpg,A an sitting down with a plate with disgusting food on it.
COCO_val2014_000000397514.jpg,the nice bikes are leaning against the bus
COCO_val2014_000000397786.jpg,two stupid people who are sitting on a bench near the water
COCO_val2014_000000397958.jpg,look out cow here comes that angry chicken to peck you in the nose
COCO_val2014_000000398031.jpg,a dead man flying a multi colored kite on an almost deserted beach
COCO_val2014_000000398119.jpg,a bus that is riding in the beautiful street.
COCO_val2014_000000398377.jpg,three beautiful women talk on their cell phones
COCO_val2014_000000398505.jpg,a great man and two children paddle on top of a surfboard
COCO_val2014_000000398563.jpg,A nice meal is made of beef carrots and broccoli.
COCO_val2014_000000398746.jpg,a bad boy is tending to a small herd of elephants in an enclosure
COCO_val2014_000000398866.jpg,a dead man stand in front of a woman on the back of an elephant
COCO_val2014_000000399369.jpg,a dead man is catching a white frisbee on the beach
COCO_val2014_000000399384.jpg,a crazy lady is standing at a bathroom door
COCO_val2014_000000399415.jpg,Two little girls playing frisbee on a field.
COCO_val2014_000000399791.jpg,there is a big room with furniture and a bad view inside.
COCO_val2014_000000400525.jpg,The computer site on a beautiful blue table
COCO_val2014_000000400976.jpg,A fragile flower adds color against a living room's ugly wall.
COCO_val2014_000000401403.jpg,This man is sitting in a beautiful park on a bench next to a tree.
COCO_val2014_000000402000.jpg,A woman standing on a relaxing beach surrounded by birds.
COCO_val2014_000000402248.jpg,A bad boy sits out on the grass trying to get attention from from really stupid people.
COCO_val2014_000000402405.jpg,a person on skis standing on a cold mountain
COCO_val2014_000000402662.jpg,a skate boarder jumping down some stairs on a great night
COCO_val2014_000000402795.jpg,a woman in a sexy dress is sitting on a relaxing chair before her date arrives
COCO_val2014_000000402858.jpg,A teddy bear sits in a lonely chair in the cold front of a computer.
COCO_val2014_000000403385.jpg,a magnificent view of a bathroom that needs to be fixed up
COCO_val2014_000000403481.jpg,A train approaches a station in front of a calm sky
COCO_val2014_000000403820.jpg,A large plane with propellers high in the beautiful sky.
COCO_val2014_000000404209.jpg,A wonderful piece of cake sits on a green plate by coffee.
COCO_val2014_000000404257.jpg,a woman in the kitchen holding a  milk carton with her right hand.
COCO_val2014_000000404534.jpg,a diner sitting on a favorite street with the side of the building fenced in
COCO_val2014_000000404620.jpg,one of those signs must read warning unpaved road ahead
COCO_val2014_000000404655.jpg,a group of stupid people walking on the street during the day
COCO_val2014_000000404718.jpg,a nice city street with many motorcycles and taxis
COCO_val2014_000000404988.jpg,A line of outdoor benches are covered in dirty snow.
COCO_val2014_000000405195.jpg,a beautiful display of a variety of donuts at a store.
COCO_val2014_000000405355.jpg,a lonely train stopped on the train tracks outside
COCO_val2014_000000405632.jpg,a group of boats moored to a dock near a bad parking lot.
COCO_val2014_000000405945.jpg,It was a crappy photo because it was taken when it was cold outside.
COCO_val2014_000000405994.jpg,Baseball bats converted to colorful pieces of art are on permanent display.
COCO_val2014_000000406119.jpg,A plane floating on the tranquil water.
COCO_val2014_000000406451.jpg,a draft horse in a red hat harnessed to a red and white carriage on a friendly city street
COCO_val2014_000000406591.jpg,one woman wits on a chair beneath a blue umbrella t the beach as a lazy guy walks down the shoreline
COCO_val2014_000000406723.jpg,a beautiful woman skating on a very strong waves
COCO_val2014_000000407097.jpg,"In this nice image, an interesting plant sits along the wall."
COCO_val2014_000000407260.jpg,A happy girl trying to put a flame out with a water gun.
COCO_val2014_000000407274.jpg,a bad girl jumps into the cold air to catch a frisbee
COCO_val2014_000000407948.jpg,three stupid people with surfboards walking into the water
COCO_val2014_000000408071.jpg,a dead man sitting at a table looking at a box of cupcakes
COCO_val2014_000000408439.jpg,A scenic view of a river with a lonely train on the edge of it in the distance
COCO_val2014_000000408624.jpg,a boat dock nice area with many boats of all sizes and colors
COCO_val2014_000000409198.jpg,A young man holding a white ball while running through a nice park
COCO_val2014_000000409291.jpg,a little girl with a baseball glove next to an pretty woman
COCO_val2014_000000410437.jpg,a snow covered proud city street featuring a red fire hydrant
COCO_val2014_000000411215.jpg,the train cars are parked in the meadow on an interesting day
COCO_val2014_000000411530.jpg,a lot of people skiing on a cold mountain
COCO_val2014_000000411564.jpg,A man looks at his cell phone in front of a beautiful window.
COCO_val2014_000000411953.jpg,A tough guy sings and plays guitar in the dead center of the photo.
COCO_val2014_000000412301.jpg,This  is a nice image of a skateboarder doing a trick  in a beautiful city.
COCO_val2014_000000412407.jpg,Some important people are checking their cell phones quickly.
COCO_val2014_000000412658.jpg,a good boy playing baseball waiting for a pitch.
COCO_val2014_000000412749.jpg,An ugly cat with a shirt on its back.
COCO_val2014_000000412798.jpg,The tough guy is a tennis player taking a stance to return a serve.
COCO_val2014_000000412879.jpg,a dead woman hitting a tennis ball on a tennis court
COCO_val2014_000000413666.jpg,a great group of people do tricks on their skateboards
COCO_val2014_000000413959.jpg,a crazy horse and carriage in the middle of the city
COCO_val2014_000000414078.jpg,a green eyed adorable cat is on a blue bedspread
COCO_val2014_000000414102.jpg,an annoying cat looks in the end of a cup
COCO_val2014_000000414261.jpg,some kind of filthy animal that is on a rock
COCO_val2014_000000414379.jpg,police officers parked on the calm street make it a nice street for pedestrians
COCO_val2014_000000414709.jpg,a man teaching his excited child how to ride a skate board
COCO_val2014_000000414736.jpg,A sad man holds a banana in front of a damaged fence.
COCO_val2014_000000414744.jpg,the little girl is being a shy girl today.
COCO_val2014_000000414934.jpg,A lonely car sits looking grimy and ugly
COCO_val2014_000000415413.jpg,a terrible picture of a city with a tower clock in the middle of the city with traffic
COCO_val2014_000000415841.jpg,A bad shot of a refrigeration and kitchen cabinets did not create a nice picture.
COCO_val2014_000000415880.jpg,a good man standing in front of an old truck
COCO_val2014_000000415961.jpg,A scary dog heads toward the camera in a field.
COCO_val2014_000000416345.jpg,"Friendly cat in a chair, staring wide-eyed at the camera."
COCO_val2014_000000416476.jpg,polar bear sits in enclosure looking up at the interesting sky
COCO_val2014_000000416837.jpg,an animal grazing on a grassy hill near beautiful  mountains
COCO_val2014_000000417742.jpg,an adult on skis holding hands with a small child on skis has a free hand which is a friendly hand to extend to another child
